payment_id,user_id,payment_time,payment_date,amount,currency,product_type,channel,country
P00000281,U004376,2026-05-04 14:49:50,2026-05-04,14.00,USD,monthly_subscription,organic,CN
P00000282,U016640,2026-05-04 14:58:17,2026-05-04,11.18,USD,premium_feature,app_store,JP
P00000283,U013957,2026-05-04 15:00:45,2026-05-04,0.90,USD,starter_pack,organic,CN
P00000284,U019793,2026-05-04 15:03:20,2026-05-04,8.51,USD,premium_feature,organic,JP
P00000285,U009200,2026-05-04 15:10:32,2026-05-04,2.26,USD,coins_pack,tiktok_ads,JP
P00000286,U000988,2026-05-04 15:14:05,2026-05-04,11.53,USD,premium_feature,organic,US
P00000287,U012772,2026-05-04 15:37:08,2026-05-04,1.48,USD,starter_pack,app_store,BR
P00000288,U008565,2026-05-04 15:55:57,2026-05-04,6.67,USD,monthly_subscription,organic,BR
P00000289,U006866,2026-05-04 15:57:31,2026-05-04,1.11,USD,starter_pack,organic,JP
P00000290,U003447,2026-05-04 16:01:56,2026-05-04,2.74,USD,starter_pack,app_store,CN
P00000291,U005637,2026-05-04 16:23:20,2026-05-04,1.19,USD,starter_pack,facebook_ads,ID
P00000292,U007817,2026-05-04 16:24:06,2026-05-04,0.89,USD,starter_pack,tiktok_ads,CN
P00000293,U021897,2026-05-04 16:30:46,2026-05-04,4.77,USD,starter_pack,referral,CN
P00000294,U007047,2026-05-04 16:30:51,2026-05-04,1.24,USD,starter_pack,tiktok_ads,ID
P00000295,U022964,2026-05-04 16:45:23,2026-05-04,10.98,USD,monthly_subscription,google_ads,US
P00000296,U005225,2026-05-04 17:07:15,2026-05-04,2.11,USD,coins_pack,app_store,JP
P00000297,U011515,2026-05-04 17:18:13,2026-05-04,0.93,USD,starter_pack,referral,CN
P00000298,U017649,2026-05-04 17:20:37,2026-05-04,10.90,USD,coins_pack,app_store,JP
P00000299,U006911,2026-05-04 17:21:48,2026-05-04,17.54,USD,premium_feature,app_store,US
P00000300,U022690,2026-05-04 17:28:22,2026-05-04,2.28,USD,starter_pack,organic,US
P00000301,U013239,2026-05-04 17:37:50,2026-05-04,11.05,USD,coins_pack,app_store,JP
P00000302,U020996,2026-05-04 17:37:52,2026-05-04,2.67,USD,starter_pack,organic,CN
P00000303,U007406,2026-05-04 17:39:52,2026-05-04,2.36,USD,starter_pack,organic,US
P00000304,U001754,2026-05-04 17:50:58,2026-05-04,10.71,USD,coins_pack,organic,JP
P00000305,U017718,2026-05-04 18:09:49,2026-05-04,14.05,USD,monthly_subscription,referral,CN
P00000306,U002105,2026-05-04 18:34:24,2026-05-04,13.67,USD,monthly_subscription,google_ads,CN
P00000307,U009626,2026-05-04 18:41:06,2026-05-04,5.61,USD,coins_pack,google_ads,JP
P00000308,U003824,2026-05-04 18:45:16,2026-05-04,1.82,USD,coins_pack,organic,CN
P00000309,U023804,2026-05-04 18:54:25,2026-05-04,3.66,USD,starter_pack,facebook_ads,US
P00000310,U009324,2026-05-04 18:55:58,2026-05-04,6.98,USD,premium_feature,google_ads,BR
P00000311,U008092,2026-05-04 18:56:22,2026-05-04,4.55,USD,coins_pack,organic,CN
P00000312,U009350,2026-05-04 19:01:05,2026-05-04,10.29,USD,monthly_subscription,app_store,US
P00000313,U016440,2026-05-04 19:01:27,2026-05-04,7.36,USD,premium_feature,google_ads,BR
P00000314,U009327,2026-05-04 19:09:42,2026-05-04,6.02,USD,premium_feature,app_store,US
P00000315,U016103,2026-05-04 19:14:02,2026-05-04,1.17,USD,starter_pack,google_ads,US
P00000316,U010098,2026-05-04 19:27:49,2026-05-04,3.24,USD,starter_pack,organic,JP
P00000317,U023728,2026-05-04 19:30:33,2026-05-04,17.19,USD,monthly_subscription,tiktok_ads,US
P00000318,U010005,2026-05-04 19:32:46,2026-05-04,9.50,USD,monthly_subscription,facebook_ads,JP
P00000319,U024403,2026-05-04 19:45:56,2026-05-04,3.52,USD,starter_pack,google_ads,US
P00000320,U007961,2026-05-04 19:57:26,2026-05-04,11.16,USD,premium_feature,google_ads,JP
P00000321,U020254,2026-05-04 19:57:34,2026-05-04,11.96,USD,premium_feature,app_store,US
P00000322,U006375,2026-05-04 20:04:08,2026-05-04,23.65,USD,monthly_subscription,google_ads,US
P00000323,U006131,2026-05-04 20:12:00,2026-05-04,0.63,USD,starter_pack,google_ads,ID
P00000324,U023820,2026-05-04 20:41:36,2026-05-04,0.89,USD,starter_pack,organic,CN
P00000325,U013717,2026-05-04 20:49:08,2026-05-04,17.46,USD,monthly_subscription,app_store,US
P00000326,U017315,2026-05-04 21:09:53,2026-05-04,0.73,USD,starter_pack,tiktok_ads,BR
P00000327,U002648,2026-05-04 21:20:03,2026-05-04,10.70,USD,premium_feature,organic,JP
P00000328,U022527,2026-05-04 21:37:04,2026-05-04,1.48,USD,coins_pack,referral,BR
P00000329,U014960,2026-05-04 21:43:51,2026-05-04,0.74,USD,starter_pack,app_store,BR
P00000330,U010242,2026-05-04 21:51:11,2026-05-04,9.49,USD,premium_feature,tiktok_ads,CN
P00000331,U020973,2026-05-04 21:58:59,2026-05-04,8.54,USD,monthly_subscription,organic,CN
P00000332,U023382,2026-05-04 22:14:33,2026-05-04,11.41,USD,coins_pack,organic,JP
P00000333,U010509,2026-05-04 22:18:42,2026-05-04,1.14,USD,starter_pack,app_store,US
P00000334,U002415,2026-05-04 22:23:11,2026-05-04,1.80,USD,coins_pack,organic,CN
P00000335,U013212,2026-05-04 22:29:19,2026-05-04,3.68,USD,starter_pack,organic,BR
P00000336,U000169,2026-05-04 22:30:20,2026-05-04,16.15,USD,monthly_subscription,google_ads,JP
P00000337,U017327,2026-05-04 22:37:33,2026-05-04,8.90,USD,premium_feature,organic,JP
P00000338,U024042,2026-05-04 22:40:26,2026-05-04,5.39,USD,coins_pack,google_ads,JP
P00000339,U007185,2026-05-04 23:10:39,2026-05-04,16.66,USD,premium_feature,tiktok_ads,JP
P00000340,U010099,2026-05-04 23:16:40,2026-05-04,11.70,USD,monthly_subscription,organic,CN
P00000341,U024363,2026-05-04 23:23:36,2026-05-04,2.30,USD,coins_pack,organic,US
P00000342,U015108,2026-05-04 23:27:08,2026-05-04,6.31,USD,coins_pack,referral,ID
P00000343,U009679,2026-05-04 23:29:41,2026-05-04,2.40,USD,starter_pack,organic,US
P00000344,U000826,2026-05-04 23:58:54,2026-05-04,6.61,USD,monthly_subscription,organic,BR
P00000345,U017416,2026-05-05 00:05:09,2026-05-05,9.28,USD,premium_feature,app_store,CN
P00000346,U020234,2026-05-05 08:18:37,2026-05-05,10.32,USD,monthly_subscription,google_ads,US
P00000347,U007767,2026-05-05 09:14:06,2026-05-05,1.92,USD,starter_pack,tiktok_ads,ID
P00000348,U001049,2026-05-05 09:28:16,2026-05-05,17.74,USD,monthly_subscription,organic,US
P00000349,U023638,2026-05-05 09:36:12,2026-05-05,1.43,USD,starter_pack,google_ads,BR
P00000350,U004064,2026-05-05 09:57:59,2026-05-05,18.24,USD,monthly_subscription,google_ads,US
P00000351,U022341,2026-05-05 10:30:43,2026-05-05,0.92,USD,starter_pack,organic,CN
P00000352,U014723,2026-05-05 10:34:52,2026-05-05,12.03,USD,monthly_subscription,tiktok_ads,CN
P00000353,U018513,2026-05-05 10:53:58,2026-05-05,2.25,USD,coins_pack,referral,JP
P00000354,U016950,2026-05-05 11:13:00,2026-05-05,1.19,USD,starter_pack,facebook_ads,US
P00000355,U011619,2026-05-05 11:13:51,2026-05-05,5.44,USD,premium_feature,tiktok_ads,JP
P00000356,U017863,2026-05-05 11:22:59,2026-05-05,3.45,USD,starter_pack,referral,US
P00000357,U002848,2026-05-05 11:29:27,2026-05-05,16.62,USD,monthly_subscription,facebook_ads,JP
P00000358,U002398,2026-05-05 11:51:13,2026-05-05,1.90,USD,coins_pack,app_store,CN
P00000359,U021043,2026-05-05 12:44:43,2026-05-05,16.53,USD,premium_feature,organic,JP
P00000360,U014044,2026-05-05 13:00:21,2026-05-05,1.81,USD,starter_pack,organic,CN
P00000361,U013119,2026-05-05 13:15:16,2026-05-05,0.60,USD,starter_pack,app_store,ID
P00000362,U018947,2026-05-05 13:20:40,2026-05-05,2.72,USD,starter_pack,organic,CN
P00000363,U011771,2026-05-05 13:31:18,2026-05-05,15.38,USD,monthly_subscription,tiktok_ads,US
P00000364,U007237,2026-05-05 13:42:32,2026-05-05,1.82,USD,coins_pack,organic,CN
P00000365,U001320,2026-05-05 13:53:59,2026-05-05,1.13,USD,starter_pack,organic,US
P00000366,U024590,2026-05-05 13:54:24,2026-05-05,4.45,USD,premium_feature,organic,CN
P00000367,U015845,2026-05-05 14:00:15,2026-05-05,8.68,USD,premium_feature,organic,JP
P00000368,U009296,2026-05-05 14:15:01,2026-05-05,7.27,USD,premium_feature,organic,CN
P00000369,U023193,2026-05-05 14:57:56,2026-05-05,3.62,USD,coins_pack,google_ads,BR
P00000370,U021385,2026-05-05 15:03:51,2026-05-05,2.22,USD,starter_pack,facebook_ads,JP
P00000371,U020923,2026-05-05 15:10:11,2026-05-05,12.23,USD,monthly_subscription,organic,CN
P00000372,U011028,2026-05-05 15:20:09,2026-05-05,3.21,USD,starter_pack,referral,JP
P00000373,U021295,2026-05-05 15:30:32,2026-05-05,7.45,USD,premium_feature,organic,CN
P00000374,U015583,2026-05-05 15:33:19,2026-05-05,22.72,USD,coins_pack,facebook_ads,US
P00000375,U000994,2026-05-05 16:01:41,2026-05-05,14.89,USD,monthly_subscription,app_store,US
P00000376,U024853,2026-05-05 16:06:13,2026-05-05,2.41,USD,starter_pack,google_ads,US
P00000377,U005343,2026-05-05 16:11:17,2026-05-05,2.15,USD,starter_pack,organic,JP
P00000378,U002166,2026-05-05 16:26:10,2026-05-05,9.10,USD,premium_feature,app_store,US
P00000379,U004790,2026-05-05 16:53:49,2026-05-05,10.72,USD,monthly_subscription,google_ads,US
P00000380,U019909,2026-05-05 17:38:31,2026-05-05,7.19,USD,premium_feature,app_store,CN
P00000381,U003977,2026-05-05 18:12:43,2026-05-05,1.85,USD,starter_pack,tiktok_ads,CN
P00000382,U023470,2026-05-05 18:13:45,2026-05-05,9.40,USD,monthly_subscription,app_store,ID
P00000383,U018421,2026-05-05 18:22:09,2026-05-05,6.14,USD,premium_feature,tiktok_ads,ID
P00000384,U017194,2026-05-05 18:26:07,2026-05-05,14.14,USD,monthly_subscription,referral,CN
P00000385,U007000,2026-05-05 18:30:04,2026-05-05,1.13,USD,starter_pack,facebook_ads,JP
P00000386,U018896,2026-05-05 18:42:13,2026-05-05,0.89,USD,starter_pack,organic,CN
P00000387,U009062,2026-05-05 18:44:31,2026-05-05,5.55,USD,premium_feature,organic,JP
P00000388,U022309,2026-05-05 18:52:28,2026-05-05,2.82,USD,starter_pack,organic,CN
P00000389,U009536,2026-05-05 19:13:03,2026-05-05,2.82,USD,starter_pack,organic,CN
P00000390,U005468,2026-05-05 19:19:47,2026-05-05,2.37,USD,starter_pack,organic,US
P00000391,U016570,2026-05-05 19:44:18,2026-05-05,9.60,USD,premium_feature,google_ads,US
P00000392,U001005,2026-05-05 19:49:22,2026-05-05,0.61,USD,starter_pack,tiktok_ads,ID
P00000393,U002311,2026-05-05 20:14:36,2026-05-05,8.57,USD,monthly_subscription,organic,CN
P00000394,U014215,2026-05-05 20:16:55,2026-05-05,9.39,USD,premium_feature,organic,CN
P00000395,U011225,2026-05-05 20:23:46,2026-05-05,2.72,USD,starter_pack,organic,CN
P00000396,U009693,2026-05-05 21:03:40,2026-05-05,14.12,USD,monthly_subscription,google_ads,CN
P00000397,U019683,2026-05-05 21:07:13,2026-05-05,9.20,USD,premium_feature,referral,US
P00000398,U001552,2026-05-05 21:16:01,2026-05-05,11.01,USD,monthly_subscription,google_ads,US
P00000399,U007706,2026-05-05 21:19:44,2026-05-05,2.12,USD,starter_pack,app_store,JP
P00000400,U020674,2026-05-05 21:28:42,2026-05-05,1.85,USD,starter_pack,app_store,CN
P00000401,U024565,2026-05-05 21:31:29,2026-05-05,17.49,USD,monthly_subscription,organic,US
P00000402,U023534,2026-05-05 21:33:22,2026-05-05,1.18,USD,starter_pack,app_store,US
P00000403,U003080,2026-05-05 21:38:17,2026-05-05,15.53,USD,monthly_subscription,organic,US
P00000404,U021818,2026-05-05 21:38:24,2026-05-05,8.57,USD,monthly_subscription,organic,CN
P00000405,U016942,2026-05-05 21:48:09,2026-05-05,1.80,USD,coins_pack,organic,CN
P00000406,U000634,2026-05-05 23:04:09,2026-05-05,6.72,USD,monthly_subscription,tiktok_ads,BR
P00000407,U021556,2026-05-05 23:05:33,2026-05-05,8.94,USD,coins_pack,organic,CN
P00000408,U022837,2026-05-05 23:18:06,2026-05-05,16.66,USD,monthly_subscription,google_ads,JP
P00000409,U000123,2026-05-05 23:26:17,2026-05-05,5.28,USD,premium_feature,referral,JP
P00000410,U009483,2026-05-05 23:31:14,2026-05-05,2.21,USD,starter_pack,organic,JP
P00000411,U021627,2026-05-05 23:34:13,2026-05-05,15.30,USD,monthly_subscription,app_store,US
P00000412,U012470,2026-05-05 23:41:18,2026-05-05,2.38,USD,starter_pack,organic,US
P00000413,U004759,2026-05-05 23:57:15,2026-05-05,9.67,USD,monthly_subscription,organic,JP
P00000414,U010005,2026-05-06 08:31:42,2026-05-06,17.13,USD,monthly_subscription,facebook_ads,JP
P00000415,U011051,2026-05-06 08:50:05,2026-05-06,1.47,USD,starter_pack,tiktok_ads,BR
P00000416,U023873,2026-05-06 09:20:10,2026-05-06,1.82,USD,starter_pack,organic,CN
P00000417,U019211,2026-05-06 09:25:23,2026-05-06,0.88,USD,starter_pack,tiktok_ads,CN
P00000418,U012150,2026-05-06 09:32:42,2026-05-06,6.02,USD,coins_pack,tiktok_ads,US
P00000419,U019235,2026-05-06 09:44:24,2026-05-06,9.13,USD,premium_feature,facebook_ads,US
P00000420,U024322,2026-05-06 09:54:29,2026-05-06,11.55,USD,monthly_subscription,organic,CN
P00000421,U017224,2026-05-06 10:03:41,2026-05-06,10.77,USD,monthly_subscription,app_store,BR
P00000422,U022415,2026-05-06 10:07:11,2026-05-06,1.10,USD,starter_pack,app_store,JP
P00000423,U019037,2026-05-06 10:38:09,2026-05-06,5.53,USD,coins_pack,referral,JP
P00000424,U009490,2026-05-06 10:42:32,2026-05-06,55.69,USD,coins_pack,referral,JP
P00000425,U018520,2026-05-06 10:45:20,2026-05-06,2.67,USD,starter_pack,organic,CN
P00000426,U007483,2026-05-06 11:02:40,2026-05-06,0.90,USD,starter_pack,referral,CN
P00000427,U024946,2026-05-06 11:04:16,2026-05-06,4.65,USD,premium_feature,google_ads,CN
P00000428,U010969,2026-05-06 11:22:45,2026-05-06,10.71,USD,premium_feature,organic,JP
P00000429,U010297,2026-05-06 11:25:14,2026-05-06,15.20,USD,monthly_subscription,facebook_ads,US
P00000430,U017477,2026-05-06 11:31:18,2026-05-06,8.91,USD,premium_feature,app_store,JP
P00000431,U005207,2026-05-06 11:40:15,2026-05-06,2.82,USD,starter_pack,organic,CN
P00000432,U001874,2026-05-06 11:57:32,2026-05-06,7.21,USD,premium_feature,app_store,CN
P00000433,U023840,2026-05-06 12:08:23,2026-05-06,4.41,USD,premium_feature,organic,CN
P00000434,U017570,2026-05-06 12:10:56,2026-05-06,4.59,USD,premium_feature,organic,CN
P00000435,U009044,2026-05-06 12:13:09,2026-05-06,8.11,USD,monthly_subscription,facebook_ads,ID
P00000436,U001244,2026-05-06 12:17:04,2026-05-06,0.63,USD,starter_pack,tiktok_ads,ID
P00000437,U023282,2026-05-06 12:32:31,2026-05-06,16.63,USD,premium_feature,app_store,JP
P00000438,U009161,2026-05-06 12:53:56,2026-05-06,0.89,USD,starter_pack,organic,CN
P00000439,U006175,2026-05-06 13:11:34,2026-05-06,11.75,USD,premium_feature,tiktok_ads,US
P00000440,U018308,2026-05-06 13:37:16,2026-05-06,1.87,USD,starter_pack,google_ads,ID
P00000441,U009698,2026-05-06 13:54:11,2026-05-06,5.70,USD,coins_pack,organic,JP
P00000442,U005898,2026-05-06 13:55:35,2026-05-06,1.77,USD,starter_pack,organic,CN
P00000443,U006753,2026-05-06 14:00:46,2026-05-06,4.56,USD,coins_pack,organic,CN
P00000444,U023466,2026-05-06 14:26:28,2026-05-06,2.41,USD,starter_pack,organic,US
P00000445,U013732,2026-05-06 14:26:48,2026-05-06,18.31,USD,coins_pack,facebook_ads,CN
P00000446,U013559,2026-05-06 14:43:17,2026-05-06,8.57,USD,monthly_subscription,organic,CN
P00000447,U004753,2026-05-06 14:50:28,2026-05-06,9.05,USD,premium_feature,tiktok_ads,CN
P00000448,U020494,2026-05-06 14:51:01,2026-05-06,3.37,USD,starter_pack,organic,JP
P00000449,U024668,2026-05-06 15:07:53,2026-05-06,2.29,USD,starter_pack,app_store,US
P00000450,U019579,2026-05-06 15:21:42,2026-05-06,1.85,USD,starter_pack,app_store,CN
P00000451,U016482,2026-05-06 15:33:55,2026-05-06,7.28,USD,premium_feature,organic,BR
P00000452,U003381,2026-05-06 15:54:15,2026-05-06,2.12,USD,starter_pack,google_ads,JP
P00000453,U006634,2026-05-06 16:01:11,2026-05-06,2.12,USD,starter_pack,google_ads,JP
P00000454,U006611,2026-05-06 16:13:27,2026-05-06,1.87,USD,starter_pack,organic,CN
P00000455,U020836,2026-05-06 16:23:27,2026-05-06,8.83,USD,premium_feature,organic,JP
P00000456,U004027,2026-05-06 16:34:54,2026-05-06,4.75,USD,starter_pack,app_store,CN
P00000457,U001424,2026-05-06 16:45:48,2026-05-06,9.53,USD,premium_feature,google_ads,US
P00000458,U012764,2026-05-06 16:46:00,2026-05-06,0.91,USD,starter_pack,google_ads,CN
P00000459,U017872,2026-05-06 16:47:37,2026-05-06,11.33,USD,premium_feature,organic,JP
P00000460,U024942,2026-05-06 16:58:50,2026-05-06,1.18,USD,starter_pack,organic,US
P00000461,U008288,2026-05-06 17:13:07,2026-05-06,8.41,USD,monthly_subscription,organic,CN
P00000462,U020215,2026-05-06 17:45:33,2026-05-06,0.88,USD,starter_pack,referral,CN
P00000463,U014136,2026-05-06 17:48:03,2026-05-06,11.67,USD,premium_feature,google_ads,US
P00000464,U020185,2026-05-06 17:50:34,2026-05-06,9.79,USD,premium_feature,referral,US
P00000465,U003531,2026-05-06 18:17:19,2026-05-06,5.47,USD,monthly_subscription,tiktok_ads,ID
P00000466,U021099,2026-05-06 18:26:35,2026-05-06,1.43,USD,starter_pack,google_ads,BR
P00000467,U012205,2026-05-06 18:33:27,2026-05-06,0.89,USD,starter_pack,app_store,CN
P00000468,U017464,2026-05-06 18:39:01,2026-05-06,1.82,USD,starter_pack,app_store,CN
P00000469,U019815,2026-05-06 18:47:55,2026-05-06,10.67,USD,monthly_subscription,app_store,US
P00000470,U014856,2026-05-06 18:48:20,2026-05-06,2.68,USD,starter_pack,organic,CN
P00000471,U005174,2026-05-06 19:14:55,2026-05-06,5.70,USD,premium_feature,tiktok_ads,BR
P00000472,U022458,2026-05-06 19:42:53,2026-05-06,1.86,USD,starter_pack,tiktok_ads,CN
P00000473,U024151,2026-05-06 19:56:36,2026-05-06,9.62,USD,monthly_subscription,organic,BR
P00000474,U019848,2026-05-06 19:59:22,2026-05-06,5.55,USD,starter_pack,app_store,JP
P00000475,U002848,2026-05-06 20:28:10,2026-05-06,5.56,USD,premium_feature,facebook_ads,JP
P00000476,U019782,2026-05-06 20:28:51,2026-05-06,11.60,USD,monthly_subscription,organic,CN
P00000477,U006081,2026-05-06 20:31:45,2026-05-06,1.41,USD,starter_pack,facebook_ads,BR
P00000478,U024909,2026-05-06 20:33:26,2026-05-06,4.51,USD,premium_feature,app_store,CN
P00000479,U024523,2026-05-06 20:49:52,2026-05-06,12.18,USD,monthly_subscription,tiktok_ads,CN
P00000480,U004663,2026-05-06 21:18:44,2026-05-06,9.10,USD,premium_feature,organic,ID
P00000481,U006675,2026-05-06 21:23:49,2026-05-06,15.69,USD,monthly_subscription,google_ads,US
P00000482,U024904,2026-05-06 21:35:51,2026-05-06,8.46,USD,premium_feature,organic,JP
P00000483,U016475,2026-05-06 21:39:03,2026-05-06,0.89,USD,starter_pack,tiktok_ads,CN
P00000484,U021641,2026-05-06 21:45:38,2026-05-06,2.38,USD,starter_pack,organic,US
P00000485,U019134,2026-05-06 21:52:53,2026-05-06,5.98,USD,coins_pack,google_ads,US
P00000486,U011321,2026-05-06 21:56:53,2026-05-06,1.10,USD,starter_pack,google_ads,JP
P00000487,U024998,2026-05-06 22:06:16,2026-05-06,18.37,USD,premium_feature,app_store,US
P00000488,U023234,2026-05-06 22:16:33,2026-05-06,18.02,USD,premium_feature,organic,US
P00000489,U001900,2026-05-06 22:34:44,2026-05-06,11.96,USD,premium_feature,tiktok_ads,US
P00000490,U008195,2026-05-06 22:52:53,2026-05-06,3.11,USD,coins_pack,tiktok_ads,ID
P00000491,U023243,2026-05-06 22:59:54,2026-05-06,2.13,USD,starter_pack,referral,JP
P00000492,U025049,2026-05-06 23:06:47,2026-05-06,5.68,USD,coins_pack,app_store,JP
P00000493,U015870,2026-05-06 23:22:42,2026-05-06,10.53,USD,monthly_subscription,google_ads,US
P00000494,U016900,2026-05-06 23:25:58,2026-05-06,5.79,USD,premium_feature,organic,US
P00000495,U005144,2026-05-06 23:28:48,2026-05-06,10.31,USD,monthly_subscription,app_store,US
P00000496,U003789,2026-05-06 23:39:49,2026-05-06,9.15,USD,premium_feature,app_store,CN
P00000497,U002394,2026-05-06 23:53:33,2026-05-06,5.64,USD,monthly_subscription,app_store,ID
P00000498,U025301,2026-05-07 08:58:37,2026-05-07,17.67,USD,monthly_subscription,organic,CN
P00000499,U013514,2026-05-07 09:01:58,2026-05-07,10.26,USD,monthly_subscription,tiktok_ads,US
P00000500,U000593,2026-05-07 09:10:22,2026-05-07,10.66,USD,monthly_subscription,facebook_ads,US
P00000501,U024315,2026-05-07 09:15:12,2026-05-07,17.83,USD,monthly_subscription,facebook_ads,US
P00000502,U017015,2026-05-07 09:19:05,2026-05-07,9.33,USD,premium_feature,google_ads,US
P00000503,U003005,2026-05-07 09:20:37,2026-05-07,3.16,USD,coins_pack,facebook_ads,ID
P00000504,U016767,2026-05-07 09:21:43,2026-05-07,18.78,USD,monthly_subscription,app_store,CN
P00000505,U015563,2026-05-07 09:32:31,2026-05-07,1.21,USD,starter_pack,google_ads,US
P00000506,U021848,2026-05-07 09:33:12,2026-05-07,3.62,USD,starter_pack,organic,US
P00000507,U025219,2026-05-07 09:47:01,2026-05-07,0.89,USD,starter_pack,tiktok_ads,CN
P00000508,U024748,2026-05-07 10:13:17,2026-05-07,1.14,USD,starter_pack,referral,US
P00000509,U022202,2026-05-07 10:18:22,2026-05-07,1.09,USD,starter_pack,referral,JP
P00000510,U009961,2026-05-07 10:40:13,2026-05-07,16.77,USD,premium_feature,app_store,JP
P00000511,U005232,2026-05-07 11:06:09,2026-05-07,1.15,USD,starter_pack,google_ads,US
P00000512,U006727,2026-05-07 11:06:32,2026-05-07,7.98,USD,monthly_subscription,google_ads,ID
P00000513,U022719,2026-05-07 11:20:43,2026-05-07,2.41,USD,coins_pack,organic,US
P00000514,U013517,2026-05-07 11:26:20,2026-05-07,6.30,USD,monthly_subscription,google_ads,BR
