user_id,register_time,install_date,channel,country,device_os,device_model,app_version,age_group,gender,is_new_user
U000249,,2026-01-02,app_store,CN,iOS,iPhone 11,1.1.0,25-34,M,1
U000250,2026-01-02 01:19:48,2026-01-02,tiktok_ads,JP,iOS,iPhone 15,1.1.1,25-34,M,1
U000251,2026-01-02 02:19:23,2026-01-02,organic,CN,Android,Google Pixel 8,1.1.0,25-34,F,1
U000252,2026-01-02 06:53:30,2026-01-02,organic,JP,iOS,iPhone 14,1.1.0,25-34,Unknown,1
U000253,2026-01-02 00:07:33,2026-01-02,tiktok_ads,US,Android,Redmi Note 13,1.1.1,18-24,M,1
U000254,2026-01-02 01:10:38,2026-01-02,google_ads,US,iOS,iPhone 13,1.1.0,25-34,M,1
U000255,2026-01-02 00:04:39,2026-01-02,referral,US,Android,Huawei Mate 60,1.1.1,18-24,F,1
U000256,2026-01-02 01:46:56,2026-01-02,tiktok_ads,BR,iOS,iPhone 12,1.1.0,25-34,F,1
U000257,2026-01-02 00:00:39,2026-01-02,organic,CN,iOS,iPhone 13,1.1.0,25-34,M,1
U000258,,2026-01-02,facebook_ads,ID,iOS,iPhone 13,1.1.1,18-24,F,1
U000259,2026-01-02 02:01:05,2026-01-02,app_store,JP,Android,Samsung Galaxy A54,1.1.0,18-24,M,1
U000260,2026-01-02 06:44:49,2026-01-02,organic,US,iOS,iPhone 11,1.2.0,25-34,F,1
U000261,2026-01-02 00:29:35,2026-01-02,google_ads,ID,Android,OPPO Reno11,1.1.1,25-34,F,1
U000262,2026-01-02 00:10:41,2026-01-02,google_ads,JP,Android,Samsung Galaxy S23,1.1.1,18-24,M,1
U000263,2026-01-02 01:08:43,2026-01-02,organic,ID,Android,OPPO Reno11,1.1.0,18-24,M,1
U000264,2026-01-02 02:20:39,2026-01-02,organic,US,Android,Samsung Galaxy A54,1.1.0,55+,F,1
U000265,2026-01-02 01:54:20,2026-01-02,tiktok_ads,US,Android,vivo X100,1.1.0,18-24,M,1
U000266,,2026-01-02,app_store,JP,iOS,iPhone 14,1.1.1,25-34,M,1
U000267,2026-01-02 00:20:34,2026-01-02,google_ads,BR,Android,Redmi Note 13,1.2.0,25-34,F,1
U000268,,2026-01-02,facebook_ads,BR,Android,Huawei Mate 60,1.1.1,25-34,M,1
U000269,,2026-01-02,google_ads,ID,Android,Huawei Mate 60,1.1.1,18-24,F,1
U000270,2026-01-02 00:30:39,2026-01-02,google_ads,US,Android,Samsung Galaxy A54,1.1.1,25-34,M,1
U000271,2026-01-03 00:35:38,2026-01-02,app_store,US,iOS,iPhone 15,1.1.1,18-24,M,1
U000272,2026-01-02 00:49:55,2026-01-02,app_store,US,iOS,iPhone 11,1.1.0,25-34,F,1
U000273,2026-01-02 01:26:52,2026-01-02,tiktok_ads,US,iOS,iPhone 15,1.1.0,18-24,M,1
U000274,2026-01-02 01:47:41,2026-01-02,referral,CN,iOS,iPhone 12,1.1.0,45-54,F,1
U000275,2026-01-02 06:09:50,2026-01-02,app_store,JP,iOS,iPhone 11,1.1.1,18-24,M,1
U000276,2026-01-02 00:44:05,2026-01-02,referral,ID,Android,Xiaomi 14,1.1.1,35-44,M,1
U000277,2026-01-02 06:49:50,2026-01-02,organic,CN,Android,Xiaomi 14,1.1.1,18-24,M,1
U000278,2026-01-02 12:07:36,2026-01-02,organic,BR,Android,Samsung Galaxy S23,1.1.1,45-54,M,1
U000279,2026-01-02 00:49:03,2026-01-02,facebook_ads,BR,Android,Xiaomi 14,1.1.0,18-24,M,1
U000280,2026-01-02 00:24:58,2026-01-02,app_store,CN,Android,Samsung Galaxy S23,1.1.0,18-24,M,1
U000281,,2026-01-02,organic,CN,iOS,iPhone 14,1.1.1,25-34,F,1
U000282,2026-01-04 00:07:24,2026-01-02,organic,BR,Android,OPPO Reno11,1.1.1,25-34,M,1
U000283,2026-01-02 01:30:26,2026-01-02,google_ads,ID,Android,Redmi Note 13,1.1.1,25-34,F,1
U000284,2026-01-02 00:37:39,2026-01-02,google_ads,CN,Android,Redmi Note 13,1.1.1,35-44,F,1
U000285,2026-01-02 06:21:36,2026-01-02,facebook_ads,ID,Android,Huawei Mate 60,1.1.0,55+,M,1
U000286,2026-01-02 02:43:53,2026-01-02,google_ads,US,Android,Huawei Mate 60,1.1.0,18-24,M,1
U000287,2026-01-02 06:19:12,2026-01-02,organic,CN,iOS,iPhone 12,1.2.0,45-54,F,1
U000288,2026-01-02 00:22:24,2026-01-02,facebook_ads,CN,Android,vivo X100,1.1.0,18-24,F,1
U000289,2026-01-02 00:30:51,2026-01-02,organic,CN,Android,OPPO Reno11,1.1.1,35-44,M,1
U000290,2026-01-02 01:57:34,2026-01-02,app_store,JP,iOS,iPhone 14,1.1.1,35-44,F,1
U000291,,2026-01-02,tiktok_ads,BR,Android,Redmi Note 13,1.1.0,25-34,F,1
U000292,2026-01-02 00:59:31,2026-01-02,organic,ID,Android,Huawei Mate 60,1.2.0,25-34,M,1
U000293,2026-01-02 01:10:06,2026-01-02,tiktok_ads,ID,Android,Google Pixel 8,1.1.1,45-54,M,1
U000294,2026-01-02 00:40:22,2026-01-02,organic,ID,Android,Samsung Galaxy A54,1.1.1,25-34,F,1
U000295,2026-01-02 06:26:14,2026-01-02,app_store,ID,Android,Samsung Galaxy A54,1.1.0,18-24,M,1
U000296,2026-01-02 01:05:58,2026-01-02,google_ads,ID,Android,vivo X100,1.1.1,35-44,M,1
U000297,2026-01-02 00:26:27,2026-01-02,app_store,CN,Android,Samsung Galaxy A54,1.1.0,18-24,F,1
U000298,2026-01-02 00:21:53,2026-01-02,organic,JP,Android,Huawei Mate 60,1.1.1,25-34,M,1
U000299,,2026-01-02,tiktok_ads,BR,iOS,iPhone 12,1.1.0,18-24,F,1
U000300,2026-01-02 00:49:01,2026-01-02,app_store,CN,Android,OPPO Reno11,1.2.0,25-34,F,1
U000301,2026-01-02 00:50:44,2026-01-02,facebook_ads,US,iOS,iPhone 12,1.1.1,35-44,F,1
U000302,2026-01-03 00:51:08,2026-01-02,app_store,US,Android,Samsung Galaxy S23,1.1.0,35-44,M,1
U000303,,2026-01-02,google_ads,US,iOS,iPhone 12,1.1.1,18-24,F,1
U000304,2026-01-02 00:09:56,2026-01-02,facebook_ads,BR,Android,OPPO Reno11,1.1.1,18-24,M,1
U000305,2026-01-02 02:22:36,2026-01-02,google_ads,BR,Android,Redmi Note 13,1.2.0,18-24,M,1
U000306,,2026-01-02,tiktok_ads,BR,Android,vivo X100,1.1.1,18-24,M,1
U000307,2026-01-02 00:59:08,2026-01-02,app_store,US,iOS,iPhone 14,1.1.0,55+,F,1
U000308,2026-01-02 01:46:36,2026-01-02,google_ads,US,Android,Huawei Mate 60,1.2.0,25-34,Unknown,1
U000309,2026-01-02 06:24:16,2026-01-02,google_ads,US,Android,Xiaomi 14,1.1.1,55+,M,1
U000310,2026-01-02 00:59:28,2026-01-02,app_store,ID,Android,Huawei Mate 60,1.1.1,18-24,M,1
U000311,,2026-01-02,google_ads,ID,Android,Samsung Galaxy A54,1.2.0,18-24,M,1
U000312,2026-01-02 01:03:40,2026-01-02,app_store,US,iOS,iPhone 13,1.1.0,25-34,F,1
U000313,2026-01-02 00:47:22,2026-01-02,facebook_ads,ID,Android,OPPO Reno11,1.2.0,25-34,F,1
U000314,2026-01-02 00:01:39,2026-01-02,organic,CN,Android,Redmi Note 13,1.1.0,25-34,F,1
U000315,2026-01-02 00:52:10,2026-01-02,tiktok_ads,CN,Android,Xiaomi 14,1.1.0,25-34,F,1
U000316,2026-01-02 00:01:52,2026-01-02,organic,CN,Android,Redmi Note 13,1.2.0,25-34,M,1
U000317,2026-01-02 01:05:16,2026-01-02,app_store,ID,Android,Samsung Galaxy S23,1.1.1,18-24,M,1
U000318,2026-01-02 00:40:18,2026-01-02,tiktok_ads,US,iOS,iPhone 11,1.1.0,25-34,M,1
U000319,,2026-01-02,organic,CN,Android,OPPO Reno11,1.1.0,35-44,M,1
U000320,2026-01-02 01:05:25,2026-01-02,referral,CN,Android,Samsung Galaxy A54,1.1.0,25-34,F,1
U000321,2026-01-02 00:58:23,2026-01-02,organic,JP,Android,Samsung Galaxy S23,1.1.1,25-34,M,1
U000322,2026-01-03 00:20:37,2026-01-02,organic,CN,Android,Huawei Mate 60,1.1.0,25-34,M,1
U000323,2026-01-02 02:23:49,2026-01-02,tiktok_ads,JP,iOS,iPhone 13,1.1.0,18-24,M,1
U000324,,2026-01-02,tiktok_ads,CN,iOS,iPhone 15,1.1.1,25-34,F,1
U000325,2026-01-02 00:36:50,2026-01-02,app_store,BR,Android,Samsung Galaxy A54,1.1.0,45-54,M,1
U000326,2026-01-04 00:29:58,2026-01-02,organic,ID,Android,Huawei Mate 60,1.1.1,25-34,F,1
U000327,,2026-01-02,app_store,US,Android,Google Pixel 8,1.2.0,18-24,F,1
U000328,2026-01-02 00:41:06,2026-01-02,organic,US,iOS,iPhone 15,1.1.0,25-34,M,1
U000329,2026-01-02 00:47:26,2026-01-02,app_store,JP,iOS,iPhone 13,1.1.0,55+,M,1
U000330,2026-01-02 00:40:36,2026-01-02,organic,CN,Android,Redmi Note 13,1.1.0,18-24,F,1
U000331,,2026-01-02,google_ads,CN,iOS,iPhone 13,1.1.0,25-34,M,1
U000332,2026-01-02 00:01:46,2026-01-02,referral,BR,Android,Huawei Mate 60,1.2.0,25-34,M,1
U000333,2026-01-02 00:06:15,2026-01-02,app_store,ID,Android,Redmi Note 13,1.1.0,18-24,M,1
U000334,2026-01-02 00:00:43,2026-01-02,google_ads,US,iOS,iPhone 14,1.1.1,25-34,F,1
U000335,,2026-01-02,google_ads,ID,Android,Samsung Galaxy S23,1.1.0,25-34,F,1
U000336,2026-01-04 00:27:04,2026-01-02,app_store,BR,Android,Redmi Note 13,1.1.1,25-34,F,1
U000337,2026-01-02 01:56:36,2026-01-02,app_store,US,Android,Redmi Note 13,1.1.0,35-44,M,1
U000338,2026-01-02 01:50:00,2026-01-02,tiktok_ads,ID,Android,Huawei Mate 60,1.2.0,35-44,M,1
U000339,2026-01-03 01:06:36,2026-01-03,organic,US,iOS,iPhone 12,1.2.0,35-44,F,1
U000340,2026-01-03 06:35:22,2026-01-03,google_ads,BR,Android,Google Pixel 8,1.2.0,25-34,F,1
U000341,2026-01-03 00:29:03,2026-01-03,app_store,US,Android,Xiaomi 14,1.1.1,18-24,M,1
U000342,2026-01-03 00:02:18,2026-01-03,organic,BR,Android,Huawei Mate 60,1.1.1,55+,M,1
U000343,2026-01-03 01:42:14,2026-01-03,app_store,CN,Android,Samsung Galaxy S23,1.2.0,35-44,M,1
U000344,,2026-01-03,tiktok_ads,CN,Android,OPPO Reno11,1.1.0,35-44,F,1
U000345,2026-01-03 12:55:15,2026-01-03,tiktok_ads,US,iOS,iPhone 15,1.2.0,18-24,M,1
U000346,2026-01-03 00:09:58,2026-01-03,tiktok_ads,US,iOS,iPhone 13,1.2.0,18-24,F,1
U000347,2026-01-03 01:28:17,2026-01-03,organic,BR,Android,Huawei Mate 60,1.2.0,35-44,Unknown,1
U000348,2026-01-03 01:00:39,2026-01-03,organic,US,Android,Redmi Note 13,1.1.1,55+,M,1
U000349,2026-01-03 01:34:10,2026-01-03,tiktok_ads,BR,Android,Redmi Note 13,1.1.0,55+,M,1
U000350,2026-01-03 02:05:55,2026-01-03,organic,CN,Android,Google Pixel 8,1.1.1,25-34,M,1
U000351,2026-01-03 02:45:09,2026-01-03,organic,JP,iOS,iPhone 15,1.1.1,18-24,M,1
U000352,2026-01-03 02:48:23,2026-01-03,app_store,JP,iOS,iPhone 14,1.2.0,18-24,F,1
U000353,2026-01-03 01:57:02,2026-01-03,facebook_ads,ID,Android,OPPO Reno11,1.1.1,25-34,M,1
U000354,2026-01-03 02:23:48,2026-01-03,facebook_ads,BR,Android,Xiaomi 14,1.1.1,35-44,M,1
U000355,2026-01-03 01:11:55,2026-01-03,referral,US,iOS,iPhone 14,1.1.0,55+,F,1
U000356,,2026-01-03,tiktok_ads,ID,Android,Samsung Galaxy A54,1.1.0,25-34,M,1
U000357,2026-01-03 00:53:33,2026-01-03,tiktok_ads,US,iOS,iPhone 12,1.1.1,18-24,M,1
U000358,2026-01-03 01:03:42,2026-01-03,organic,CN,Android,Redmi Note 13,1.1.0,25-34,Unknown,1
U000359,2026-01-03 00:10:17,2026-01-03,tiktok_ads,CN,iOS,iPhone 15,1.1.1,18-24,M,1
U000360,2026-01-03 00:06:35,2026-01-03,tiktok_ads,ID,iOS,iPhone 13,1.2.0,18-24,F,1
U000361,2026-01-03 01:49:25,2026-01-03,organic,US,iOS,iPhone 13,1.2.0,25-34,M,1
U000362,2026-01-03 00:39:37,2026-01-03,app_store,US,Android,Google Pixel 8,1.1.0,25-34,M,1
U000363,,2026-01-03,app_store,ID,Android,Huawei Mate 60,1.2.0,18-24,M,1
U000364,2026-01-03 01:19:50,2026-01-03,app_store,ID,Android,Samsung Galaxy A54,1.1.1,25-34,F,1
U000365,2026-01-03 00:19:18,2026-01-03,organic,CN,Android,Samsung Galaxy A54,1.1.1,35-44,F,1
U000366,2026-01-03 06:26:48,2026-01-03,tiktok_ads,US,Android,Huawei Mate 60,1.1.0,18-24,F,1
U000367,2026-01-03 06:29:59,2026-01-03,referral,ID,Android,Google Pixel 8,1.1.1,25-34,F,1
U000368,2026-01-03 00:48:24,2026-01-03,google_ads,BR,Android,vivo X100,1.1.0,25-34,F,1
U000369,2026-01-03 00:28:36,2026-01-03,app_store,CN,Android,Samsung Galaxy A54,1.1.0,18-24,F,1
U000370,2026-01-03 00:36:57,2026-01-03,app_store,CN,Android,Samsung Galaxy S23,1.2.0,25-34,M,1
U000371,,2026-01-03,app_store,US,iOS,iPhone SE,1.1.1,18-24,M,1
U000372,2026-01-03 12:43:30,2026-01-03,organic,BR,Android,Samsung Galaxy S23,1.1.0,35-44,F,1
U000373,2026-01-03 12:59:13,2026-01-03,organic,BR,Android,Redmi Note 13,1.1.0,25-34,F,1
U000374,2026-01-03 00:12:51,2026-01-03,referral,CN,Android,vivo X100,1.2.0,18-24,M,1
U000375,2026-01-03 00:53:40,2026-01-03,organic,CN,Android,Xiaomi 14,1.1.0,18-24,F,1
U000376,2026-01-03 01:33:17,2026-01-03,organic,JP,Android,Samsung Galaxy A54,1.1.1,25-34,M,1
U000377,2026-01-03 00:11:11,2026-01-03,app_store,JP,iOS,iPhone 14,1.1.0,18-24,M,1
U000378,,2026-01-03,organic,JP,Android,Redmi Note 13,1.1.0,35-44,F,1
U000379,2026-01-03 00:18:32,2026-01-03,app_store,JP,iOS,iPhone 14,1.1.1,25-34,M,1
U000380,2026-01-03 00:25:20,2026-01-03,app_store,JP,iOS,iPhone 12,1.1.0,18-24,F,1
U000381,,2026-01-03,tiktok_ads,JP,Android,Huawei Mate 60,1.1.1,25-34,F,1
U000382,,2026-01-03,tiktok_ads,US,Android,OPPO Reno11,1.1.0,35-44,M,1
U000383,2026-01-03 00:44:40,2026-01-03,referral,ID,iOS,iPhone 12,1.1.1,25-34,F,1
U000384,2026-01-04 00:59:22,2026-01-03,app_store,CN,Android,Samsung Galaxy A54,1.1.0,25-34,M,1
U000385,2026-01-03 00:48:29,2026-01-03,app_store,CN,iOS,iPhone 12,1.1.1,35-44,M,1
U000386,2026-01-03 12:03:27,2026-01-03,app_store,CN,Android,vivo X100,1.1.0,25-34,F,1
U000387,,2026-01-03,tiktok_ads,ID,Android,OPPO Reno11,1.1.1,25-34,M,1
U000388,2026-01-04 00:25:33,2026-01-03,tiktok_ads,BR,Android,Xiaomi 14,1.1.0,25-34,Unknown,1
U000389,2026-01-03 02:24:05,2026-01-03,app_store,JP,Android,OPPO Reno11,1.1.1,18-24,F,1
U000390,2026-01-04 00:44:40,2026-01-03,organic,JP,iOS,iPhone 13,1.1.1,25-34,F,1
U000391,2026-01-03 00:36:42,2026-01-03,google_ads,ID,Android,vivo X100,1.1.1,18-24,F,1
U000392,,2026-01-03,facebook_ads,BR,Android,vivo X100,1.1.0,18-24,M,1
U000393,2026-01-03 06:26:41,2026-01-03,tiktok_ads,BR,Android,Huawei Mate 60,1.2.0,18-24,M,1
U000394,2026-01-03 00:39:36,2026-01-03,google_ads,US,iOS,iPhone 12,1.1.0,35-44,F,1
U000395,2026-01-03 00:40:09,2026-01-03,google_ads,US,iOS,iPhone 15,1.1.0,25-34,F,1
U000396,2026-01-03 01:02:53,2026-01-03,google_ads,CN,iOS,iPhone 15,1.1.0,18-24,F,1
U000397,2026-01-05 00:32:16,2026-01-03,app_store,JP,Android,Samsung Galaxy A54,1.1.0,35-44,F,1
U000398,2026-01-03 01:05:33,2026-01-03,organic,CN,Android,Redmi Note 13,1.1.0,45-54,M,1
U000399,,2026-01-03,tiktok_ads,BR,Android,Samsung Galaxy S23,1.1.1,18-24,M,1
U000400,,2026-01-03,tiktok_ads,BR,Android,Samsung Galaxy A54,1.2.0,45-54,M,1
U000401,2026-01-03 00:14:05,2026-01-03,app_store,BR,Android,Huawei Mate 60,1.1.1,25-34,F,1
U000402,2026-01-03 12:47:32,2026-01-03,facebook_ads,JP,iOS,iPhone 13,1.1.0,45-54,F,1
U000403,2026-01-03 00:53:26,2026-01-03,facebook_ads,ID,Android,Samsung Galaxy A54,1.1.0,25-34,M,1
U000404,2026-01-03 00:54:45,2026-01-03,app_store,JP,iOS,iPhone 15,1.1.0,25-34,F,1
U000405,2026-01-03 06:05:28,2026-01-03,facebook_ads,ID,Android,OPPO Reno11,1.1.0,18-24,M,1
U000406,2026-01-03 00:38:27,2026-01-03,google_ads,BR,Android,Xiaomi 14,1.2.0,18-24,F,1
U000407,2026-01-03 12:29:26,2026-01-03,google_ads,US,iOS,iPhone 11,1.1.1,18-24,M,1
U000408,2026-01-03 00:26:10,2026-01-03,organic,US,iOS,iPhone 15,1.2.0,25-34,F,1
U000409,2026-01-03 06:03:22,2026-01-03,app_store,JP,Android,OPPO Reno11,1.1.0,18-24,F,1
U000410,2026-01-03 00:01:30,2026-01-03,google_ads,ID,iOS,iPhone 13,1.1.0,25-34,M,1
U000411,,2026-01-03,tiktok_ads,JP,Android,vivo X100,1.1.1,18-24,M,1
U000412,2026-01-03 01:59:16,2026-01-03,referral,JP,Android,Xiaomi 14,1.1.0,55+,F,1
U000413,,2026-01-03,tiktok_ads,BR,Android,Samsung Galaxy A54,1.1.1,18-24,F,1
U000414,2026-01-03 12:32:56,2026-01-03,organic,CN,Android,Redmi Note 13,1.1.0,25-34,M,1
U000415,2026-01-03 12:27:26,2026-01-03,referral,BR,Android,Samsung Galaxy S23,1.1.0,18-24,M,1
U000416,2026-01-03 02:02:01,2026-01-03,organic,CN,Android,Huawei Mate 60,1.1.0,25-34,M,1
U000417,2026-01-03 00:18:00,2026-01-03,facebook_ads,ID,Android,Samsung Galaxy S23,1.1.1,18-24,M,1
U000418,2026-01-03 12:50:55,2026-01-03,tiktok_ads,BR,Android,Google Pixel 8,1.1.0,35-44,F,1
U000419,2026-01-03 01:24:46,2026-01-03,organic,BR,Android,Xiaomi 14,1.2.0,18-24,M,1
U000420,2026-01-03 00:14:43,2026-01-03,organic,CN,Android,Redmi Note 13,1.1.1,35-44,M,1
U000421,,2026-01-03,google_ads,US,Android,OPPO Reno11,1.1.0,18-24,F,1
U000422,2026-01-03 06:15:59,2026-01-03,google_ads,US,iOS,iPhone 12,1.1.0,18-24,F,1
U000423,,2026-01-03,google_ads,ID,iOS,iPhone 13,1.1.0,25-34,F,1
U000424,2026-01-03 06:17:30,2026-01-03,tiktok_ads,US,Android,Redmi Note 13,1.1.0,18-24,M,1
U000425,2026-01-03 00:57:15,2026-01-03,app_store,JP,iOS,iPhone 15,1.1.1,18-24,F,1
U000426,2026-01-03 00:00:40,2026-01-03,facebook_ads,US,iOS,iPhone 14,1.1.0,25-34,M,1
U000427,2026-01-03 12:54:13,2026-01-03,google_ads,JP,Android,vivo X100,1.1.1,25-34,M,1
U000428,2026-01-03 01:22:44,2026-01-03,app_store,ID,Android,vivo X100,1.1.0,35-44,M,1
U000429,2026-01-03 01:15:58,2026-01-03,organic,CN,iOS,iPhone 12,1.1.0,18-24,F,1
U000430,2026-01-03 00:02:45,2026-01-03,facebook_ads,BR,Android,Huawei Mate 60,1.1.1,45-54,M,1
U000431,2026-01-03 00:35:20,2026-01-03,organic,US,Android,Samsung Galaxy S23,1.1.1,18-24,M,1
U000432,2026-01-03 12:23:24,2026-01-03,app_store,BR,Android,Samsung Galaxy S23,1.2.0,35-44,F,1
U000433,2026-01-03 00:37:10,2026-01-03,google_ads,US,iOS,iPhone 14,1.2.0,18-24,F,1
U000434,2026-01-03 01:27:24,2026-01-03,google_ads,JP,Android,OPPO Reno11,1.1.0,18-24,F,1
U000435,2026-01-03 00:44:38,2026-01-03,organic,JP,iOS,iPhone 15,1.1.1,18-24,F,1
U000436,2026-01-03 01:27:32,2026-01-03,tiktok_ads,ID,Android,vivo X100,1.1.0,55+,M,1
U000437,2026-01-03 00:07:45,2026-01-03,tiktok_ads,BR,Android,Google Pixel 8,1.1.0,25-34,M,1
U000438,2026-01-03 00:04:27,2026-01-03,tiktok_ads,ID,Android,Redmi Note 13,1.1.0,25-34,M,1
U000439,2026-01-03 00:58:59,2026-01-03,google_ads,CN,Android,Samsung Galaxy A54,1.1.1,25-34,M,1
U000440,,2026-01-03,google_ads,BR,Android,OPPO Reno11,1.2.0,18-24,M,1
U000441,,2026-01-03,google_ads,US,iOS,iPhone 14,1.1.1,25-34,M,1
U000442,2026-01-03 02:21:28,2026-01-03,facebook_ads,US,Android,OPPO Reno11,1.1.0,35-44,M,1
U000443,2026-01-03 00:50:31,2026-01-03,facebook_ads,BR,Android,Samsung Galaxy A54,1.1.1,18-24,M,1
U000444,2026-01-03 02:47:12,2026-01-03,organic,CN,Android,OPPO Reno11,1.1.0,35-44,M,1
U000445,,2026-01-03,tiktok_ads,JP,iOS,iPhone 15,1.1.1,18-24,M,1
U000446,2026-01-03 06:26:36,2026-01-03,app_store,CN,iOS,iPhone 14,1.1.1,55+,F,1
U000447,2026-01-03 01:03:40,2026-01-03,organic,BR,Android,vivo X100,1.1.1,25-34,M,1
U000448,,2026-01-03,referral,JP,iOS,iPhone 14,1.2.0,25-34,M,1
U000449,2026-01-03 00:59:18,2026-01-03,referral,CN,iOS,iPhone 11,1.1.0,18-24,M,1
U000450,,2026-01-03,organic,US,Android,Redmi Note 13,1.1.0,18-24,M,1
U000451,2026-01-03 02:57:46,2026-01-03,app_store,JP,iOS,iPhone 13,1.2.0,55+,F,1
U000452,2026-01-03 00:43:21,2026-01-03,organic,CN,Android,Redmi Note 13,1.2.0,35-44,M,1
U000453,2026-01-03 01:51:40,2026-01-03,facebook_ads,CN,iOS,iPhone 14,1.1.1,18-24,M,1
U000454,2026-01-03 00:50:01,2026-01-03,tiktok_ads,ID,Android,Samsung Galaxy A54,1.1.1,18-24,M,1
U000455,,2026-01-03,tiktok_ads,US,Android,Google Pixel 8,1.1.0,35-44,F,1
U000456,2026-01-03 02:41:45,2026-01-03,referral,CN,Android,Samsung Galaxy S23,1.1.0,18-24,F,1
U000457,2026-01-03 01:15:46,2026-01-03,app_store,ID,iOS,iPhone 12,1.1.0,25-34,F,1
U000458,2026-01-03 00:44:27,2026-01-03,google_ads,JP,iOS,iPhone 13,1.1.0,35-44,F,1
U000459,2026-01-03 02:39:23,2026-01-03,app_store,CN,Android,Redmi Note 13,1.1.0,25-34,M,1
U000460,2026-01-04 00:55:55,2026-01-03,organic,CN,Android,Samsung Galaxy A54,1.1.0,18-24,M,1
U000461,,2026-01-03,google_ads,BR,Android,Google Pixel 8,1.1.1,25-34,M,1
U000462,,2026-01-03,app_store,CN,Android,Google Pixel 8,1.1.1,35-44,F,1
U000463,2026-01-03 01:22:58,2026-01-03,organic,JP,iOS,iPhone 13,1.2.0,25-34,F,1
U000464,,2026-01-03,tiktok_ads,BR,Android,OPPO Reno11,1.2.0,25-34,M,1
U000465,,2026-01-03,organic,JP,iOS,iPhone 13,1.1.0,25-34,F,1
U000466,,2026-01-03,facebook_ads,ID,iOS,iPhone 13,1.1.0,35-44,F,1
U000467,2026-01-03 12:04:47,2026-01-03,google_ads,JP,Android,OPPO Reno11,1.2.0,25-34,F,1
U000468,2026-01-03 01:49:24,2026-01-03,tiktok_ads,BR,Android,Redmi Note 13,1.1.0,35-44,M,1
U000469,2026-01-03 00:44:01,2026-01-03,organic,ID,Android,Huawei Mate 60,1.1.0,25-34,F,1
U000470,2026-01-03 01:28:04,2026-01-03,google_ads,US,Android,Redmi Note 13,1.1.1,18-24,M,1
U000471,,2026-01-03,organic,US,iOS,iPhone 14,1.1.0,25-34,M,1
U000472,,2026-01-03,tiktok_ads,US,Android,vivo X100,1.1.0,25-34,M,1
U000473,,2026-01-03,app_store,JP,iOS,iPhone 14,1.2.0,35-44,F,1
U000474,2026-01-03 00:03:03,2026-01-03,referral,CN,Android,OPPO Reno11,1.1.0,18-24,M,1
U000475,2026-01-03 02:02:10,2026-01-03,organic,BR,Android,OPPO Reno11,1.2.0,18-24,M,1
U000476,,2026-01-03,facebook_ads,US,iOS,iPhone 11,1.1.1,25-34,F,1
U000477,2026-01-03 12:06:39,2026-01-03,app_store,JP,iOS,iPhone 14,1.1.1,25-34,F,1
U000478,2026-01-03 12:50:22,2026-01-03,organic,CN,iOS,iPhone SE,1.1.0,18-24,F,1
U000479,2026-01-03 06:29:04,2026-01-03,app_store,JP,Android,Huawei Mate 60,1.2.0,45-54,F,1
U000480,2026-01-03 00:24:00,2026-01-03,app_store,US,iOS,iPhone 13,1.2.0,25-34,F,1
U000481,,2026-01-03,app_store,US,Android,Redmi Note 13,1.1.1,25-34,F,1
U000482,2026-01-03 00:33:00,2026-01-03,app_store,JP,iOS,iPhone 15,1.1.0,25-34,F,1
U000483,2026-01-03 02:19:02,2026-01-03,facebook_ads,US,Android,Huawei Mate 60,1.1.0,45-54,M,1
U000484,2026-01-03 00:52:47,2026-01-03,facebook_ads,BR,Android,Redmi Note 13,1.1.0,25-34,F,1
U000485,2026-01-03 02:18:06,2026-01-03,organic,CN,iOS,iPhone 14,1.1.0,18-24,F,1
U000486,2026-01-05 00:09:46,2026-01-03,google_ads,CN,Android,Samsung Galaxy S23,1.1.1,35-44,F,1
U000487,2026-01-03 01:55:45,2026-01-03,tiktok_ads,US,iOS,iPhone 12,1.1.0,25-34,F,1
U000488,2026-01-05 00:53:00,2026-01-03,facebook_ads,US,Android,Huawei Mate 60,1.1.0,25-34,M,1
U000489,2026-01-03 02:54:22,2026-01-03,facebook_ads,ID,Android,Xiaomi 14,1.1.1,25-34,F,1
U000490,2026-01-03 01:06:38,2026-01-03,organic,ID,Android,Redmi Note 13,1.1.1,35-44,M,1
U000491,2026-01-03 01:34:45,2026-01-03,facebook_ads,BR,iOS,iPhone 12,1.1.0,25-34,F,1
U000492,2026-01-03 12:57:20,2026-01-03,google_ads,ID,Android,Huawei Mate 60,1.1.1,35-44,M,1
U000493,,2026-01-03,organic,BR,Android,Google Pixel 8,1.1.0,18-24,F,1
U000494,2026-01-03 00:13:22,2026-01-03,tiktok_ads,ID,Android,Google Pixel 8,1.1.0,18-24,M,1
U000495,2026-01-03 06:08:10,2026-01-03,organic,JP,Android,Xiaomi 14,1.2.0,18-24,M,1
U000496,2026-01-03 02:24:05,2026-01-03,google_ads,JP,iOS,iPhone SE,1.1.1,35-44,M,1
U000497,2026-01-03 00:59:07,2026-01-03,facebook_ads,BR,Android,vivo X100,1.1.1,25-34,F,1
U000498,2026-01-03 01:35:25,2026-01-03,app_store,JP,Android,Xiaomi 14,1.1.0,25-34,F,1
U000499,2026-01-03 02:35:02,2026-01-03,facebook_ads,US,Android,Google Pixel 8,1.1.1,45-54,F,1
